30	6.8	 88
31	6.8	 79
32	6.8	 77
33	6.8	 -1
34	6.8	 -1
35	6.8	 -1
36	6.8	 -1
37	6.8	 -1
38	6.8	 -1
39	6.8	 -1
40	6.8	 -1
41	6.8	 -1
42	6.8	 -1
43	6.8	 -1
44	6.8	 -1
45	6.8	 -1
46	6.8	 -1
47	6.8	 -1
48	6.8	 -1
49	6.8	 -1
50	6.8	 -1
51	6.8	 -1
52	6.8	 -1
53	6.8	 -1
54	6.8	 -1
55	6.8	 -1
56	6.8	 -1
57	6.8	 -1
58	6.8	 -1
59	6.8	 -1
60	6.8	 -1
61	6.8	 -1
62	6.8	 -1
63	6.8	 -1
64	6.8	 -1
65	6.8	 -1
66	6.8	 -1
67	6.8	 -1
68	6.8	 -1
69	6.8	 -1
70	6.8	 -1
71	6.8	 -1
72	6.8	 -1
73	6.8	 -1
74	6.8	 -1
75	6.8	 -1
76	6.8	 -1
77	6.8	 -1
78	6.8	 -1
79	6.8	 -1
80	6.8	 -1
81	6.8	 -1
82	6.8	 -1
83	6.8	 -1
84	6.8	 -1
85	6.8	 -1
86	6.8	 -1
87	6.8	 -1
88	6.8	 -1
89	6.8	 -1
90	6.8	 -1
91	6.8	 -1
92	6.8	 -1
93	6.8	 -1
94	6.8	 -1
95	6.8	 -1
96	6.8	 -1
97	6.8	 -1
98	6.8	 -1
99	6.8	 -1
100	6.8	 -1
101	6.8	 -1
102	6.8	 -1
103	6.8	 -1
104	6.8	 -1
105	6.8	 -1
106	6.8	 -1
107	6.8	 -1
108	6.8	 -1
109	6.8	 -1
110	6.8	 -1
111	6.8	 -1
112	6.8	 -1
113	6.8	 -1
114	6.8	 -1
115	6.8	 -1
116	6.8	 -1
117	6.8	 -1
118	6.8	 -1
119	6.8	 -1
120	6.8	 -1

1	10.5	 54
2	10.5	 54
3	10.5	 90
4	10.5	 86
5	10.5	 89
6	10.5	 86
7	10.5	 89
8	10.5	 85
9	10.5	 85
10	10.5	 81
11	10.5	 83
12	10.5	 86
13	10.5	 83
14	10.5	 86
15	10.5	 85
16	10.5	 84
17	10.5	 86
18	10.5	 83
19	10.5	 84
20	10.5	 81
21	10.5	 74
22	10.5	 76
23	10.5	 70
24	10.5	 74
25	10.5	 77
26	10.5	 60
27	10.5	 77
28	10.5	 78
29	10.5	 75
30	10.5	 66
31	10.5	 77
32	10.5	 78
33	10.5	 56
34	10.5	 76
35	10.5	 75
36	10.5	 78
37	10.5	 73
38	10.5	 78
39	10.5	 75
40	10.5	 76
41	10.5	 77
42	10.5	 77
43	10.5	 77
44	10.5	 76
45	10.5	 74
46	10.5	 68
47	10.5	 69
48	10.5	 80
49	10.5	 74
50	10.5	 75
51	10.5	 88
52	10.5	 90
53	10.5	 88
54	10.5	 92
55	10.5	 98
56	10.5	 92
57	10.5	 74
58	10.5	 89
59	10.5	 89
60	10.5	 90
61	10.5	 85
62	10.5	 89
63	10.5	 89
64	10.5	 94
65	10.5	 88
66	10.5	 92
67	10.5	 90
68	10.5	 87
69	10.5	 91
70	10.5	 87
71	10.5	 90
72	10.5	 89
73	10.5	 88
74	10.5	 85
75	10.5	 85
76	10.5	 90
77	10.5	 95
78	10.5	 91
79	10.5	 92
80	10.5	 92
81	10.5	 91
82	10.5	 93
83	10.5	 94
84	10.5	 89
85	10.5	 77
86	10.5	 85
87	10.5	 87
88	10.5	 88
89	10.5	 93
90	10.5	 91
91	10.5	 91
92	10.5	 72
93	10.5	 91
94	10.5	 90
95	10.5	 76
96	10.5	 75
97	10.5	 73
98	10.5	 92
99	10.5	 91
100	10.5	 89
101	10.5	 89
102	10.5	 74
103	10.5	 95
104	10.5	 91
105	10.5	 75
106	10.5	 93
107	10.5	 77
108	10.5	 93
109	10.5	 95
110	10.5	 91
111	10.5	 98
112	10.5	 94
113	10.5	 97
114	10.5	 75
115	10.5	 98
116	10.5	 92
117	10.5	 90
118	10.5	 93
119	10.5	 77
120	10.5	 99

1	25.1	 68
2	25.1	 68
3	25.1	 68
4	25.1	 68
5	25.1	 68
6	25.1	 68
7	25.1	 68
8	25.1	 68
9	25.1	 68
10	25.1	 68
11	25.1	 68
12	25.1	 68
13	25.1	 68
14	25.1	 68
15	25.1	 68
16	25.1	 68
17	25.1	 68
18	25.1	 68
19	25.1	 68
20	25.1	 68
21	25.1	 68
22	25.1	 68
23	25.1	 68
24	25.1	 68
25	25.1	 68
26	25.1	 68
27	25.1	 68
28	25.1	 68
29	25.1	 68
30	25.1	 68
31	25.1	 68
32	25.1	 68
33	25.1	 68
34	25.1	 68
35	25.1	 68
36	25.1	 68
37	25.1	 68
38	25.1	 68
39	25.1	 68
40	25.1	 68
41	25.1	 68
42	25.1	 68
43	25.1	 68
44	25.1	 68
45	25.1	 68
46	25.1	 68
47	25.1	 68
48	25.1	 68
49	25.1	 68
50	25.1	 68
51	25.1	 68
52	25.1	 68
53	25.1	 68
54	25.1	 68
55	25.1	 68
56	25.1	 68
57	25.1	 68
58	25.1	 68
59	25.1	 68
60	25.1	 68
61	25.1	 68
62	25.1	 68
63	25.1	 68
64	25.1	 68
65	25.1	 68
66	25.1	 68
67	25.1	 68
68	25.1	 68
69	25.1	 68
70	25.1	 68
71	25.1	 69
72	25.1	 69
73	25.1	 68
74	25.1	 68
75	25.1	 68
76	25.1	 72
77	25.1	 76
78	25.1	 75
79	25.1	 78
80	25.1	 75
81	25.1	 73
82	25.1	 71
83	25.1	 72
84	25.1	 73
85	25.1	 74
86	25.1	 76
87	25.1	 74
88	25.1	 77
89	25.1	 76
90	25.1	 78
91	25.1	 81
92	25.1	 76
93	25.1	 77
94	25.1	 79
95	25.1	 79
96	25.1	 72
97	25.1	 74
98	25.1	 78
99	25.1	 72
100	25.1	 73
101	25.1	 73
102	25.1	 76
103	25.1	 74
104	25.1	 73
105	25.1	 80
106	25.1	 75
107	25.1	 73
108	25.1	 74
109	25.1	 80
110	25.1	 80
111	25.1	 80
112	25.1	 78
113	25.1	 80
114	25.1	 76
115	25.1	 78
116	25.1	 77
117	25.1	 77
118	25.1	 80
119	25.1	 78
120	25.1	 81

1	27.1	 83
2	27.1	 83
3	27.1	 83
4	27.1	 83
5	27.1	 83
6	27.1	 83
7	27.1	 83
8	27.1	 83
9	27.1	 83
10	27.1	 83
11	27.1	 83
12	27.1	 83
13	27.1	 83
14	27.1	 83
15	27.1	 83
16	27.1	 83
17	27.1	 83
18	27.1	 83
19	27.1	 83
20	27.1	 83
21	27.1	 83
22	27.1	 83
23	27.1	 83
24	27.1	 83
25	27.1	 83
26	27.1	 83
27	27.1	 83
28	27.1	 83
29	27.1	 83
30	27.1	 83
31	27.1	 83
32	27.1	 83
33	27.1	 83
34	27.1	 83
35	27.1	 83
36	27.1	 83
37	27.1	 83
38	27.1	 83
39	27.1	 83
40	27.1	 83
41	27.1	 83
42	27.1	 83
43	27.1	 83
44	27.1	 83
45	27.1	 83
46	27.1	 83
47	27.1	 83
48	27.1	 83
49	27.1	 83
50	27.1	 83
51	27.1	 83
52	27.1	 83
53	27.1	 83
54	27.1	 83
55	27.1	 83
56	27.1	 83
57	27.1	 83
58	27.1	 83
59	27.1	 83
60	27.1	 83
61	27.1	 83
62	27.1	 83
63	27.1	 83
64	27.1	 83
65	27.1	 83
66	27.1	 83
67	27.1	 83
68	27.1	 83
69	27.1	 83
70	27.1	 83
71	27.1	 85
72	27.1	 83
73	27.1	 82
74	27.1	 82
75	27.1	 82
76	27.1	 82
77	27.1	 88
78	27.1	 88
79	27.1	 84
80	27.1	 87
81	27.1	 88
82	27.1	 88
83	27.1	 88
84	27.1	 87
85	27.1	 86
86	27.1	 84
87	27.1	 82
88	27.1	 87
89	27.1	 88
90	27.1	 89
91	27.1	 88
92	27.1	 89
93	27.1	 88
94	27.1	 88
95	27.1	 88
96	27.1	 87
97	27.1	 87
98	27.1	 86
99	27.1	 85
100	27.1	 85
101	27.1	 86
102	27.1	 87
103	27.1	 85
104	27.1	 86
105	27.1	 86
106	27.1	 87
107	27.1	 86
108	27.1	 89
109	27.1	 87
110	27.1	 87
111	27.1	 87
112	27.1	 87
113	27.1	 85
114	27.1	 87
115	27.1	 88
116	27.1	 87
117	27.1	 87
118	27.1	 88
119	27.1	 85
120	27.1	 86

1	35.3	 79
2	35.3	 79
3	35.3	 78
4	35.3	 81
5	35.3	 81
6	35.3	 80
7	35.3	 80
8	35.3	 77
9	35.3	 76
10	35.3	 86
11	35.3	 89
12	35.3	 87
13	35.3	 76
14	35.3	 64
15	35.3	 79
16	35.3	 77
17	35.3	 84
18	35.3	 81
19	35.3	 77
20	35.3	 82
21	35.3	 83
22	35.3	 86
23	35.3	 77
24	35.3	 88
25	35.3	 86
26	35.3	 72
27	35.3	 88
28	35.3	 79
29	35.3	 78
30	35.3	 86
31	35.3	 84
32	35.3	 81
33	35.3	 77
34	35.3	 84
35	35.3	 78
36	35.3	 75
37	35.3	 61
38	35.3	 69
39	35.3	 76
40	35.3	 77
41	35.3	 70
42	35.3	 80
43	35.3	 79
44	35.3	 65
45	35.3	 70
46	35.3	 72
47	35.3	 81
48	35.3	 77
49	35.3	 76
50	35.3	 82
51	35.3	 74
52	35.3	 82
53	35.3	 81
54	35.3	 66
55	35.3	 71
56	35.3	 59
57	35.3	 84
58	35.3	 85
59	35.3	 85
60	35.3	 64
61	35.3	 79
62	35.3	 58
63	35.3	 58
64	35.3	 80
65	35.3	 66
66	35.3	 58
67	35.3	 72
68	35.3	 77
69	35.3	 88
70	35.3	 84
71	35.3	 90
72	35.3	 89
73	35.3	 88
74	35.3	 78
75	35.3	 78
76	35.3	 86
77	35.3	 84
78	35.3	 85
79	35.3	 85
80	35.3	 80
81	35.3	 85
82	35.3	 64
83	35.3	 76
84	35.3	 64
85	35.3	 79
86	35.3	 88
87	35.3	 82
88	35.3	 79
89	35.3	 82
90	35.3	 60
91	35.3	 82
92	35.3	 79
93	35.3	 82
94	35.3	 71
95	35.3	 73
96	35.3	 73
97	35.3	 78
98	35.3	 82
99	35.3	 64
100	35.3	 70
101	35.3	 63
102	35.3	 63
103	35.3	 73
104	35.3	 84
105	35.3	 64
106	35.3	 82
107	35.3	 78
108	35.3	 83
109	35.3	 82
110	35.3	 68
111	35.3	 62
112	35.3	 65
113	35.3	 77
114	35.3	 80
115	35.3	 61
116	35.3	 70
117	35.3	 73
118	35.3	 53
119	35.3	 76
120	35.3	 89

1	49.1	 90
2	49.1	 90
3	49.1	 88
4	49.1	 88
5	49.1	 86
6	49.1	 91
7	49.1	 87
8	49.1	 89
9	49.1	 91
10	49.1	 91
11	49.1	 88
12	49.1	 88
13	49.1	 90
14	49.1	 92
15	49.1	 87
16	49.1	 87
17	49.1	 87
18	49.1	 90
19	49.1	 86
20	49.1	 86
21	49.1	 83
22	49.1	 82
23	49.1	 82
24	49.1	 81
25	49.1	 81
26	49.1	 83
27	49.1	 78
28	49.1	 75
29	49.1	 81
30	49.1	 88
31	49.1	 84
32	49.1	 82
33	49.1	 79
34	49.1	 79
35	49.1	 78
36	49.1	 83
37	49.1	 85
38	49.1	 81
39	49.1	 82
40	49.1	 86
41	49.1	 62
42	49.1	 50
43	49.1	 50
44	49.1	 43
45	49.1	 50
46	49.1	 49
47	49.1	 52
48	49.1	 48
49	49.1	 52
50	49.1	 49
51	49.1	 54
52	49.1	 57
53	49.1	 58
54	49.1	 50
55	49.1	 67
56	49.1	 57
57	49.1	 80
58	49.1	 78
59	49.1	 54
60	49.1	 52
61	49.1	 47
62	49.1	 53
63	49.1	 53
64	49.1	 22
65	49.1	 35
66	49.1	 25
67	49.1	 30
68	49.1	 29
69	49.1	 27
70	49.1	 21
71	49.1	 29
72	49.1	 20
73	49.1	 25
74	49.1	 20
75	49.1	 20
76	49.1	 25
77	49.1	 23
78	49.1	 31
79	49.1	 28
80	49.1	 31
81	49.1	 40
82	49.1	 33
83	49.1	 51
84	49.1	 65
85	49.1	 67
86	49.1	 70
87	49.1	 76
88	49.1	 79
89	49.1	 77
90	49.1	 74
91	49.1	 72
92	49.1	 70
93	49.1	 74
94	49.1	 74
95	49.1	 81
96	49.1	 81
97	49.1	 77
98	49.1	 74
99	49.1	 74
100	49.1	 78
101	49.1	 77
102	49.1	 78
103	49.1	 82
104	49.1	 77
105	49.1	 78
106	49.1	 72
107	49.1	 78
108	49.1	 74
109	49.1	 74
110	49.1	 77
111	49.1	 75
112	49.1	 73
113	49.1	 74
114	49.1	 74
115	49.1	 73
116	49.1	 82
117	49.1	 78
118	49.1	 80
119	49.1	 82
120	49.1	 81

1	55.1	 95
2	55.1	 95
3	55.1	 97
4	55.1	 94
5	55.1	 89
6	55.1	 92
7	55.1	 94
8	55.1	 91
9	55.1	 91
10	55.1	 96
11	55.1	 90
12	55.1	 92
13	55.1	 90
14	55.1	 89
15	55.1	 93
16	55.1	 95
17	55.1	 97
18	55.1	 88
19	55.1	 84
20	55.1	 81
21	55.1	 79
22	55.1	 79
23	55.1	 87
24	55.1	 77
25	55.1	 83
26	55.1	 84
27	55.1	 84
28	55.1	 85
29	55.1	 83
30	55.1	 82
31	55.1	 80
32	55.1	 87
33	55.1	 81
34	55.1	 79
35	55.1	 83
36	55.1	 76
37	55.1	 73
38	55.1	 77
39	55.1	 79
40	55.1	 81
41	55.1	 79
42	55.1	 67
43	55.1	 49
44	55.1	 32
45	55.1	 27
46	55.1	 36
47	55.1	 32
48	55.1	 36
49	55.1	 34
50	55.1	 34
51	55.1	 34
52	55.1	 32
53	55.1	 30
54	55.1	 26
55	55.1	 39
56	55.1	 31
57	55.1	 26
58	55.1	 28
59	55.1	 30
60	55.1	 36
61	55.1	 25
62	55.1	 25
63	55.1	 25
64	55.1	 23
65	55.1	 26
66	55.1	 22
67	55.1	 20
68	55.1	 20
69	55.1	 22
70	55.1	 22
71	55.1	 25
72	55.1	 26
73	55.1	 23
74	55.1	 24
75	55.1	 24
76	55.1	 18
77	55.1	 22
78	55.1	 24
79	55.1	 25
80	55.1	 24
81	55.1	 28
82	55.1	 24
83	55.1	 27
84	55.1	 24
85	55.1	 27
86	55.1	 27
87	55.1	 23
88	55.1	 31
89	55.1	 37
90	55.1	 33
91	55.1	 48
92	55.1	 60
93	55.1	 53
94	55.1	 75
95	55.1	 81
96	55.1	 83
97	55.1	 80
98	55.1	 83
99	55.1	 81
100	55.1	 81
101	55.1	 82
102	55.1	 82
103	55.1	 79
104	55.1	 81
105	55.1	 77
106	55.1	 79
107	55.1	 79
108	55.1	 74
109	55.1	 78
110	55.1	 76
111	55.1	 82
112	55.1	 74
113	55.1	 74
114	55.1	 77
115	55.1	 76
116	55.1	 72
117	55.1	 80
118	55.1	 77
119	55.1	 84
120	55.1	 79

1	57	 92
2	57	 92
3	57	 89
4	57	 86
5	57	 86
6	57	 91
7	57	 91
8	57	 90
9	57	 91
10	57	 89
11	57	 89
12	57	 90
13	57	 89
14	57	 88
15	57	 91
16	57	 88
17	57	 88
18	57	 86
19	57	 86
20	57	 82
21	57	 81
22	57	 80
23	57	 84
24	57	 76
25	57	 80
26	57	 82
27	57	 80
28	57	 82
29	57	 81
30	57	 82
31	57	 82
32	57	 82
33	57	 81
34	57	 79
35	57	 79
36	57	 77
37	57	 77
38	57	 79
39	57	 77
40	57	 80
41	57	 74
42	57	 71
43	57	 57
44	57	 47
45	57	 52
46	57	 48
47	57	 47
48	57	 48
49	57	 43
50	57	 24
51	57	 24
52	57	 38
53	57	 41
54	57	 20
55	57	 29
56	57	 30
57	57	 25
58	57	 29
59	57	 35
60	57	 34
61	57	 33
62	57	 28
63	57	 28
64	57	 24
65	57	 23
66	57	 31
67	57	 23
68	57	 23
69	57	 24
70	57	 20
71	57	 26
72	57	 23
73	57	 24
74	57	 28
75	57	 28
76	57	 24
77	57	 28
78	57	 26
79	57	 30
80	57	 22
81	57	 23
82	57	 22
83	57	 21
84	57	 26
85	57	 29
86	57	 28
87	57	 25
88	57	 27
89	57	 28
90	57	 29
91	57	 20
92	57	 37
93	57	 52
94	57	 68
95	57	 73
96	57	 79
97	57	 82
98	57	 79
99	57	 76
100	57	 79
101	57	 81
102	57	 77
103	57	 77
104	57	 80
105	57	 77
106	57	 76
107	57	 77
108	57	 76
109	57	 78
110	57	 74
111	57	 79
112	57	 74
113	57	 77
114	57	 76
115	57	 74
116	57	 71
117	57	 73
118	57	 74
119	57	 77
120	57	 80

1	62.4	 95
2	62.4	 95
3	62.4	 84
4	62.4	 84
5	62.4	 87
6	62.4	 95
7	62.4	 94
8	62.4	 87
9	62.4	 91
10	62.4	 90
11	62.4	 89
12	62.4	 91
13	62.4	 87
14	62.4	 90
15	62.4	 94
16	62.4	 91
17	62.4	 89
18	62.4	 81
19	62.4	 82
20	62.4	 81
21	62.4	 83
22	62.4	 81
23	62.4	 86
24	62.4	 77
25	62.4	 81
26	62.4	 85
27	62.4	 78
28	62.4	 79
29	62.4	 82
30	62.4	 82
31	62.4	 87
32	62.4	 85
33	62.4	 83
34	62.4	 83
35	62.4	 79
36	62.4	 75
37	62.4	 81
38	62.4	 77
39	62.4	 78
40	62.4	 76
41	62.4	 69
42	62.4	 70
43	62.4	 72
44	62.4	 71
45	62.4	 71
46	62.4	 69
47	62.4	 68
48	62.4	 71
49	62.4	 62
50	62.4	 28
51	62.4	 34
52	62.4	 57
53	62.4	 56
54	62.4	 27
55	62.4	 28
56	62.4	 27
57	62.4	 36
58	62.4	 27
59	62.4	 41
60	62.4	 47
61	62.4	 40
62	62.4	 39
63	62.4	 39
64	62.4	 24
65	62.4	 27
66	62.4	 34
67	62.4	 28
68	62.4	 25
69	62.4	 26
70	62.4	 23
71	62.4	 24
72	62.4	 23
73	62.4	 29
74	62.4	 21
75	62.4	 21
76	62.4	 23
77	62.4	 21
78	62.4	 27
79	62.4	 35
80	62.4	 26
81	62.4	 22
82	62.4	 28
83	62.4	 26
84	62.4	 33
85	62.4	 33
86	62.4	 33
87	62.4	 25
88	62.4	 28
89	62.4	 31
90	62.4	 33
91	62.4	 23
92	62.4	 37
93	62.4	 69
94	62.4	 66
95	62.4	 66
96	62.4	 74
97	62.4	 80
98	62.4	 81
99	62.4	 68
100	62.4	 75
101	62.4	 85
102	62.4	 73
103	62.4	 78
104	62.4	 80
105	62.4	 78
106	62.4	 78
107	62.4	 77
108	62.4	 76
109	62.4	 78
110	62.4	 67
111	62.4	 81
112	62.4	 78
113	62.4	 77
114	62.4	 76
115	62.4	 71
116	62.4	 71
117	62.4	 65
118	62.4	 71
119	62.4	 71
120	62.4	 74

1	67.3	 81
2	67.3	 81
3	67.3	 80
4	67.3	 81
5	67.3	 79
6	67.3	 83
7	67.3	 82
8	67.3	 84
9	67.3	 80
10	67.3	 82
11	67.3	 81
12	67.3	 84
13	67.3	 85
14	67.3	 85
15	67.3	 83
16	67.3	 80
17	67.3	 76
18	67.3	 83
19	67.3	 82
20	67.3	 79
21	67.3	 75
22	67.3	 79
23	67.3	 74
24	67.3	 78
25	67.3	 74
26	67.3	 71
27	67.3	 75
28	67.3	 73
29	67.3	 74
30	67.3	 74
31	67.3	 78
32	67.3	 78
33	67.3	 77
34	67.3	 74
35	67.3	 73
36	67.3	 75
37	67.3	 71
38	67.3	 74
39	67.3	 68
40	67.3	 69
41	67.3	 66
42	67.3	 61
43	67.3	 65
44	67.3	 67
45	67.3	 70
46	67.3	 64
47	67.3	 63
48	67.3	 66
49	67.3	 65
50	67.3	 69
51	67.3	 66
52	67.3	 63
53	67.3	 63
54	67.3	 70
55	67.3	 63
56	67.3	 65
57	67.3	 63
58	67.3	 64
59	67.3	 68
60	67.3	 69
61	67.3	 70
62	67.3	 66
63	67.3	 66
64	67.3	 66
65	67.3	 65
66	67.3	 66
67	67.3	 68
68	67.3	 65
69	67.3	 68
70	67.3	 65
71	67.3	 61
72	67.3	 62
73	67.3	 65
74	67.3	 67
75	67.3	 67
76	67.3	 64
77	67.3	 69
78	67.3	 69
79	67.3	 71
80	67.3	 70
81	67.3	 65
82	67.3	 67
83	67.3	 70
84	67.3	 66
85	67.3	 69
86	67.3	 64
87	67.3	 59
88	67.3	 60
89	67.3	 64
90	67.3	 65
91	67.3	 65
92	67.3	 64
93	67.3	 62
94	67.3	 61
95	67.3	 67
96	67.3	 70
97	67.3	 66
98	67.3	 71
99	67.3	 72
100	67.3	 70
101	67.3	 71
102	67.3	 72
103	67.3	 72
104	67.3	 63
105	67.3	 74
106	67.3	 69
107	67.3	 65
108	67.3	 70
109	67.3	 73
110	67.3	 69
111	67.3	 66
112	67.3	 69
113	67.3	 69
114	67.3	 71
115	67.3	 72
116	67.3	 73
117	67.3	 72
118	67.3	 71
119	67.3	 69
120	67.3	 72

1	71.4	 98
2	71.4	 98
3	71.4	 93
4	71.4	 94
5	71.4	 93
6	71.4	 96
7	71.4	 98
8	71.4	 94
9	71.4	 95
10	71.4	 97
11	71.4	 99
12	71.4	 94
13	71.4	 95
14	71.4	 58
15	71.4	 93
16	71.4	 96
17	71.4	 96
18	71.4	 94
19	71.4	 94
20	71.4	 93
21	71.4	 91
22	71.4	 90
23	71.4	 93
24	71.4	 93
25	71.4	 93
26	71.4	 93
27	71.4	 92
28	71.4	 93
29	71.4	 89
30	71.4	 89
31	71.4	 86
32	71.4	 87
33	71.4	 91
34	71.4	 92
35	71.4	 91
36	71.4	 89
37	71.4	 85
38	71.4	 85
39	71.4	 85
40	71.4	 86
41	71.4	 79
42	71.4	 85
43	71.4	 86
44	71.4	 88
45	71.4	 82
46	71.4	 85
47	71.4	 85
48	71.4	 83
49	71.4	 87
50	71.4	 87
51	71.4	 87
52	71.4	 87
53	71.4	 90
54	71.4	 90
55	71.4	 84
56	71.4	 82
57	71.4	 82
58	71.4	 85
59	71.4	 86
60	71.4	 83
61	71.4	 84
62	71.4	 87
63	71.4	 87
64	71.4	 86
65	71.4	 88
66	71.4	 85
67	71.4	 81
68	71.4	 86
69	71.4	 79
70	71.4	 84
71	71.4	 87
72	71.4	 83
73	71.4	 84
74	71.4	 89
75	71.4	 89
76	71.4	 87
77	71.4	 85
78	71.4	 91
79	71.4	 88
80	71.4	 93
81	71.4	 89
82	71.4	 88
83	71.4	 90
84	71.4	 91
85	71.4	 90
86	71.4	 90
87	71.4	 87
88	71.4	 90
89	71.4	 86
90	71.4	 90
91	71.4	 88
92	71.4	 88
93	71.4	 90
94	71.4	 85
95	71.4	 84
96	71.4	 85
97	71.4	 88
98	71.4	 88
99	71.4	 92
100	71.4	 90
101	71.4	 91
102	71.4	 90
103	71.4	 90
104	71.4	 90
105	71.4	 92
106	71.4	 90
107	71.4	 89
108	71.4	 91
109	71.4	 89
110	71.4	 94
111	71.4	 89
112	71.4	 89
113	71.4	 89
114	71.4	 88
115	71.4	 83
116	71.4	 90
117	71.4	 92
118	71.4	 94
119	71.4	 87
120	71.4	 88

1	86.5	 88
2	86.5	 88
3	86.5	 85
4	86.5	 85
5	86.5	 82
6	86.5	 86
7	86.5	 84
8	86.5	 84
9	86.5	 83
10	86.5	 87
11	86.5	 83
12	86.5	 82
13	86.5	 85
14	86.5	 86
15	86.5	 86
16	86.5	 85
17	86.5	 85
18	86.5	 83
19	86.5	 86
20	86.5	 87
21	86.5	 87
22	86.5	 83
23	86.5	 58
24	86.5	 30
25	86.5	 31
26	86.5	 31
27	86.5	 32
28	86.5	 35
29	86.5	 30
