1	0	 41
1	0	 41
1	0	 43
1	0	 43
1	0	 44
1	0	 35
1	0	 43
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 38
1	0	 32
1	0	 47
1	0	 40
1	0	 37
1	0	 33
1	0	 38
1	0	 40
1	0	 38
1	0	 39
1	0	 44
1	0	 45
1	0	 43
1	0	 42
1	0	 43
1	0	 42
1	0	 45
1	0	 47
1	0	 33
1	0	 39
1	0	 40
1	0	 42
1	0	 33
1	0	 31
1	0	 41
1	0	 45
1	0	 43
1	0	 45
1	0	 44
1	0	 46
1	0	 43
1	0	 41
1	0	 40
1	0	 44
1	0	 44
1	0	 44
1	0	 41
1	0	 40
1	0	 45
1	0	 52
1	0	 44
1	0	 44
1	0	 44
1	0	 50
1	0	 48
1	0	 49
1	0	 48
1	0	 52
1	0	 46
1	0	 48
1	0	 46
1	0	 50
1	0	 52
1	0	 48
1	0	 52
1	0	 38
1	0	 49
1	0	 53
1	0	 48
1	0	 49
1	0	 47
1	0	 47
1	0	 49
1	0	 47
1	0	 47
1	0	 51
1	0	 49
1	0	 48
1	0	 49
1	0	 44
1	0	 50
1	0	 41
1	0	 48
1	0	 48
1	0	 47
1	0	 46
1	0	 48
1	0	 44
1	0	 49
1	0	 47
1	0	 45
1	0	 46
1	0	 46
1	0	 47
1	0	 49
1	0	 31
1	0	 49
1	0	 46
1	0	 51
1	0	 50
1	0	 52
1	0	 51
1	0	 48
1	0	 49
1	0	 53
1	0	 50
1	0	 50
1	0	 50
1	0	 47
1	0	 48
1	0	 51
1	0	 51
1	0	 53
1	0	 51
1	0	 53
1	0	 52
1	0	 51
1	0	 52
1	0	 50
1	0	 51
1	0	 50
1	0	 41
1	0	 48
1	0	 52
1	0	 49
1	0	 53
1	0	 50
1	0	 57

1	0.002	 1100
1	0.002	 69
1	0.002	 106
1	0.002	 104
1	0.002	 70
1	0.002	 108
1	0.002	 69
1	0.002	 110
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 69
1	0.002	 106
1	0.002	 75
1	0.002	 61
1	0.002	 100
1	0.002	 39
1	0.002	 99
1	0.002	 96
1	0.002	 61
1	0.002	 88
1	0.002	 104
1	0.002	 65
1	0.002	 102
1	0.002	 68
1	0.002	 105
1	0.002	 95
1	0.002	 107
1	0.002	 106
1	0.002	 103
1	0.002	 91
1	0.002	 91
1	0.002	 86
1	0.002	 104
1	0.002	 100
1	0.002	 67
1	0.002	 96
1	0.002	 64
1	0.002	 34
1	0.002	 102
1	0.002	 94
1	0.002	 103
1	0.002	 93
1	0.002	 96
1	0.002	 99
1	0.002	 105
1	0.002	 101
1	0.002	 101
1	0.002	 100
1	0.002	 110
1	0.002	 98
1	0.002	 67
1	0.002	 105
1	0.002	 106
1	0.002	 0
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1
1	0.002	 -1

1	-0.001	 3
1	-0.001	 2500
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
1	-0.001	 0
